track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRDUYRQ128F425A8C1,Fingers In The Factories,Editors,https://p.scdn.co/mp3-preview/70160622f2aac0db3457ad92ee4870e660fbd5ad?cid=774b29d4f13844c495f206cafdad9c86,0dzw88SKg9EKYANIwyIIuS,"rock, alternative, indie, alternative_rock, indie_rock, british, post_punk, britpop",Rock,2008,254200,0.447,0.695,6,-5.512,0,0.0251,9.51e-05,0.000205,0.412,0.579,149.669,4
TRYNOEO128F92EA301,Blood And Tears,Danzig,https://p.scdn.co/mp3-preview/6cd235a90c1a7e0b8aa638c4271fcbd1e6fe04a9?cid=774b29d4f13844c495f206cafdad9c86,0ODKbzxuyQivnGwSsVWEv0,"metal, hard_rock, heavy_metal, blues, gothic_metal, blues_rock",Metal,1990,259626,0.363,0.415,7,-12.451,1,0.0306,0.0127,0.0708,0.128,0.142,167.694,3
TRGFBXT12903CF6AF0,Pacific Coast Highway,Sonic Youth,https://p.scdn.co/mp3-preview/3e78541fa45024880393b0c6d04ca2e89640c523?cid=774b29d4f13844c495f206cafdad9c86,2mB7YXlqWYi6kqcjTYzbOs,"rock, alternative, indie, alternative_rock, experimental, 80s, post_punk, noise",Electronic,1987,257933,0.247,0.916,11,-8.277,1,0.0571,0.234,0.465,0.345,0.269,124.706,4
TRKTEPH128F14805BB,Why We Thugs,Ice Cube,https://p.scdn.co/mp3-preview/ce881c49dee04e9853475b1aeeaed197fadbacf7?cid=774b29d4f13844c495f206cafdad9c86,05qMyMex2vXlX9FIgoebkt,"rap, hip_hop",Rap,2008,242186,0.585,0.671,1,-6.316,1,0.377,0.333,0.0,0.25,0.724,88.536,1
TRXGJBN128F92D3FCB,My Boyfriend's Back,The Raveonettes,https://p.scdn.co/mp3-preview/6e9f326786d364b633972f1798e91d33510c03cf?cid=774b29d4f13844c495f206cafdad9c86,0hJ5wRjmIaFHRsGemwcGCG,"indie, female_vocalists, indie_rock, oldies, cover",,2005,159293,0.651,0.748,2,-4.942,1,0.0364,0.0872,0.0367,0.0779,0.917,136.253,4
TRRQDBC128F428A43E,Nothing Is Easy,Jethro Tull,https://p.scdn.co/mp3-preview/7e18a0d6fdf170a76c754d3292336ac850363fd4?cid=774b29d4f13844c495f206cafdad9c86,0hU6ShAlZsiE8vpgt7BEpU,"classic_rock, progressive_rock, 60s",Rock,1984,262973,0.436,0.504,7,-16.772,1,0.0612,0.403,0.014,0.132,0.679,110.752,3
TRQTAMO128F92E7AB9,The Platform on the Ocean,Arthur Russell,https://p.scdn.co/mp3-preview/df06ebd3c65b0c54e066200a2bd55afd0e5b5221?cid=774b29d4f13844c495f206cafdad9c86,4ueI6CQUO0dLwCyQT7N2ir,"electronic, psychedelic, post_rock, avant_garde",,2004,484933,0.67,0.576,9,-9.987,1,0.0358,0.193,0.0594,0.129,0.756,152.715,4
TRTOUIR128F9305DA1,Sightings,Topaz Rags,https://p.scdn.co/mp3-preview/c648c1ea91d72889ec4da5964c0c189a4023711e?cid=774b29d4f13844c495f206cafdad9c86,22uS9tbIgzHtwfynlK4NG0,"alternative, psychedelic, dark_ambient",Folk,2009,277546,0.158,0.349,2,-13.824,0,0.0347,0.756,0.888,0.0979,0.236,158.624,3
TRWSDPP128EF3449AF,Let's Go Halvsies On A Bastard,See You Next Tuesday,https://p.scdn.co/mp3-preview/8ca7d6ec0a466d53fd34da651f4435467eb37ebe?cid=774b29d4f13844c495f206cafdad9c86,4mOlv94AfgVN7fRcdi8A1S,grindcore,,2007,80013,0.341,0.981,11,-2.575,0,0.149,0.000613,0.000196,0.42,0.0465,125.018,4
TRFUSUK128F92E0641,Flesh Canoe,Animal Collective,https://p.scdn.co/mp3-preview/35b2d981f0abd9a420f3a861d7aca79aa2db1198?cid=774b29d4f13844c495f206cafdad9c86,0SM86Z9raXlFMPvAFy69tv,"indie, experimental, folk, indie_rock, psychedelic, indie_pop, noise",,2005,224333,0.174,0.827,9,-7.203,1,0.0804,0.0906,0.154,0.373,0.118,83.724,3
TRYYZDO128F92E2AD6,GPS,Basshunter,https://p.scdn.co/mp3-preview/ac27afcae27986865073594b8bb68a82a5c0f561?cid=774b29d4f13844c495f206cafdad9c86,0gbveoFtCX3lhzBHYF7AFx,"dance, trance",,2006,242400,0.561,0.971,5,-5.728,1,0.0576,0.00856,0.00788,0.0962,0.455,140.022,4
TRRIQMH128F934B6D5,The Big Picture,Bright Eyes,https://p.scdn.co/mp3-preview/ca20f00be84c138f7c624d615f1ecb544ca073fa?cid=774b29d4f13844c495f206cafdad9c86,2XP50Utis4tHT0kJiI9usu,"alternative, indie, ambient, folk, singer_songwriter, acoustic, emo, chill",Metal,2002,521953,0.431,0.382,7,-12.652,1,0.367,0.704,1.21e-06,0.453,0.211,75.776,5
TROFFIV128F4276077,Shutta,Burial,https://p.scdn.co/mp3-preview/0873fab87f83c0fb4b92df7e4d7aba634ee22940?cid=774b29d4f13844c495f206cafdad9c86,1zhkFUXEvnqVjeJtAtOuqV,,Electronic,2007,299862,0.798,0.524,4,-11.99,0,0.142,0.0307,0.851,0.215,0.444,138.162,4
TRLKUMC128F92F378B,Evening,The Moody Blues,https://p.scdn.co/mp3-preview/9f818f864190ca7a2fcd7ab3246d6a9ef8f34e7d?cid=774b29d4f13844c495f206cafdad9c86,0ACHq8Nq77Qh30bMMU2qh9,"classic_rock, progressive_rock, 60s, psychedelic_rock",RnB,1967,400560,0.309,0.459,7,-7.919,0,0.033,0.0236,0.0824,0.415,0.334,121.052,3
TRJDPQC128F92F993E,Re-Entry,Limp Bizkit,https://p.scdn.co/mp3-preview/f22b006cf32771eecf03fd50527f0974aba87ac6?cid=774b29d4f13844c495f206cafdad9c86,02G40U3V5YBDP4oiUSie0w,"rock, alternative, metal, nu_metal",Metal,2003,157626,0.425,0.572,4,-7.264,0,0.0485,0.00313,0.00888,0.336,0.425,98.028,4
TRROZWP12903CEF80C,Restless Heart,Starsailor,https://p.scdn.co/mp3-preview/931d94e2f1cc12939ca61c6f519f9805149351db?cid=774b29d4f13844c495f206cafdad9c86,08HDgWQGDqJ5MnG4q831Mx,"indie, british, industrial, trance, britpop",,2003,121666,0.32,0.209,10,-11.387,1,0.0311,0.934,0.0,0.146,0.273,97.635,3
TRUDTND128F935888B,Out Of Line,The Bravery,https://p.scdn.co/mp3-preview/5147a0c78bc5a1eef56a6d74db79bfbd976e25e2?cid=774b29d4f13844c495f206cafdad9c86,1lgOOYJoJP39UwjvgPXxwa,"rock, indie, indie_rock, new_wave, post_punk",,2005,184013,0.526,0.92,9,-4.295,1,0.0305,0.000103,0.000817,0.337,0.692,129.027,4
TRINHOC128F42AADB0,Guitarra,Madredeus,https://p.scdn.co/mp3-preview/3310e55bdc7e44ec7df3b8c1f32bd168e721fd49?cid=774b29d4f13844c495f206cafdad9c86,18RvLFTTNrBZ39ZlIzVy7S,folk,,2000,226466,0.673,0.51,7,-8.039,1,0.0286,0.876,0.205,0.147,0.61,97.073,3
TRSZNTS128F9325AC9,Clowne Towne,Xiu Xiu,https://p.scdn.co/mp3-preview/656167c250a02ba5073aa12b739daa241615206d?cid=774b29d4f13844c495f206cafdad9c86,0NBMdDCIRtnlPxkDr2HN8f,"indie, experimental, post_rock, emo, britpop, noise",,2007,201000,0.546,0.832,1,-2.364,0,0.0604,0.555,0.637,0.369,0.302,159.949,4
TRXEBKM128F9328EE5,If I Knew Then,Lady Antebellum,https://p.scdn.co/mp3-preview/702fb14810908968f46dd9e156b5989a2bb33fec?cid=774b29d4f13844c495f206cafdad9c86,2rwGQ319uqWe74LWCWTP7o,country,,2010,255386,0.563,0.401,4,-6.945,1,0.0293,0.625,0.0,0.118,0.158,105.34,3
TRDGDJL128F92D7616,Lips,The xx,https://p.scdn.co/mp3-preview/1618a193db3e86c820fd0197fe53099f9d9ea766?cid=774b29d4f13844c495f206cafdad9c86,1onfcprzpSGh2LqrBh17AA,experimental,,2017,200626,0.523,0.591,1,-8.772,1,0.0543,0.494,0.511,0.0788,0.195,173.94,4
TRGAPSP12903C97A93,Idiot Prayer,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/22c5e2ada5c639095946dab48f70767b80ace165?cid=774b29d4f13844c495f206cafdad9c86,1cu5z2uVWQdt9saHN1B3NR,"rock, alternative, singer_songwriter, 90s",,1997,261813,0.523,0.224,3,-15.087,1,0.03,0.0996,0.037,0.148,0.224,137.186,3
TRXCBSL128F14895B4,House Fire,Someone Still Loves You Boris Yeltsin,https://p.scdn.co/mp3-preview/a7fd9192a87753667cd34c101cd2d5d28127db1a?cid=774b29d4f13844c495f206cafdad9c86,5c4nidqUuxS3kvNafCljP4,"indie, acoustic, chill",,2006,199813,0.513,0.43,7,-8.951,1,0.0312,0.0366,0.143,0.276,0.322,175.292,4
TRAXBGY128F931C277,Cruzer,Cujo,https://p.scdn.co/mp3-preview/8ef11d637a501221d516ae3a319097e2d0609f9b?cid=774b29d4f13844c495f206cafdad9c86,0rc6JsRX0DPJVqrFcxDRDq,"electronic, jazz, drum_and_bass",Electronic,2002,868240,0.296,5.76e-05,2,-13.426,1,0.0954,0.00212,0.824,0.172,0.0372,73.604,1
TRPZUUW128F4259D47,Stop Don't Panic,Jamiroquai,https://p.scdn.co/mp3-preview/218d2e1c182c371f464017a0c2e947bebcb373be?cid=774b29d4f13844c495f206cafdad9c86,38rSSEjYzSngmL0tVD0Ier,funk,RnB,2001,272173,0.745,0.911,1,-5.549,0,0.0502,0.00703,0.588,0.188,0.729,112.446,4
TRWOYBI128F422D93E,Les Entrailles de ce Purgatoire,Dark Sanctuary,https://p.scdn.co/mp3-preview/b7ffff9f01e8fdfec1c6fceb657e57642a498ede?cid=774b29d4f13844c495f206cafdad9c86,0uEbSzujcXqx6CLYhwLDJc,"gothic, dark_ambient",,2007,425000,0.0689,0.282,2,-14.785,0,0.0339,0.467,0.906,0.513,0.0344,76.947,1
TRUBYZZ128F428BB74,Killer Likes Candy,I Am Ghost,https://p.scdn.co/mp3-preview/5cbfb4c835f0bca23e8b81d7983ef0effb932be3?cid=774b29d4f13844c495f206cafdad9c86,1ceIpqUsdM6UGTTWCFOCFZ,"rock, hardcore, metalcore, emo, post_hardcore, gothic, screamo",,2006,213240,0.279,0.954,0,-3.195,0,0.155,0.00573,0.0,0.358,0.485,195.014,4
TRLVDOV128F92E3C05,Snö,Laleh,https://p.scdn.co/mp3-preview/1e23c85e94a3f59693e58b3cf70aaa693cc23fde?cid=774b29d4f13844c495f206cafdad9c86,0RKTDDcdUvulNlDyLaktZB,"female_vocalists, classical, swedish",,2009,259187,0.185,0.25,7,-10.423,0,0.0326,0.7,0.000609,0.117,0.0857,167.647,3
TRFLIUK128F4267203,Digital Sea,Thrice,https://p.scdn.co/mp3-preview/876acf1bc9df1d2b8493f83800c605300477d765?cid=774b29d4f13844c495f206cafdad9c86,0sDm7IYDj0F47cb4UPMGgM,"ambient, experimental, post_hardcore",,2008,242213,0.523,0.707,5,-10.883,1,0.0982,0.00612,0.813,0.944,0.159,119.982,4
TROJLZA128F42594A5,In Love,Jon Foreman,https://p.scdn.co/mp3-preview/80b8510d0eb5a12020a1e829ff7731b2dc51f180?cid=774b29d4f13844c495f206cafdad9c86,604MH7ZgyLesEASw4j4mGc,"indie, acoustic, japanese, male_vocalists, mellow",,2008,279226,0.541,0.194,11,-12.144,0,0.0367,0.937,0.409,0.078,0.223,129.898,3
TRAEPZJ12903CB00C4,Fuel the Fire,Unearth,https://p.scdn.co/mp3-preview/23efed1b8ca86afd107dc16b91e0c4b8e164af2e?cid=774b29d4f13844c495f206cafdad9c86,0LvPRN8l0a0qci6Geh47Dz,"metal, thrash_metal, metalcore",Metal,2001,224000,0.166,0.927,0,-6.364,1,0.0952,1.14e-05,0.182,0.119,0.277,89.214,4
TROOLIT12903CAEB7B,Bereft In The Abyss,Orphaned Land,https://p.scdn.co/mp3-preview/1009c85366691c035b9608cc7faa777e3eef2052?cid=774b29d4f13844c495f206cafdad9c86,05mXvVTBSFXHpfDKNXcWi4,"acoustic, progressive_metal",Metal,2010,164933,0.608,0.341,0,-11.301,0,0.0309,0.78,0.425,0.134,0.537,120.036,3
TRANCHY128F425991D,Garageland,The Clash,https://p.scdn.co/mp3-preview/0c179d2205b55d3aff2d0a89d979f842428c0461?cid=774b29d4f13844c495f206cafdad9c86,00UTi7wMJyPz5xhVRBW6jb,"punk, punk_rock, 70s",,1977,192400,0.403,0.696,9,-7.679,1,0.0357,0.0034,1.79e-05,0.343,0.85,161.482,4
TRIEUVL12903CD1976,Food Is Still Hot,Karen O and the Kids,https://p.scdn.co/mp3-preview/86b6b79af4d6ee2100021b9372d950063d3ffcdf?cid=774b29d4f13844c495f206cafdad9c86,00Hi29G5h1ZHuHn78KvHnm,"indie, folk, soundtrack, acoustic, mellow",,2009,165066,0.323,0.0547,5,-20.179,1,0.0443,0.981,0.906,0.122,0.0587,176.403,3
TRFOZXJ128F4266FF5,Better Way,Ben Harper,https://p.scdn.co/mp3-preview/9c88549af39f4a27abfc6b28eca39f60a6208960?cid=774b29d4f13844c495f206cafdad9c86,1lPF2XikLKX1eUPiY1FNpa,"rock, alternative, indie, folk, singer_songwriter, soul, blues, acoustic",,2014,237240,0.656,0.758,10,-9.891,1,0.0457,0.153,0.000104,0.144,0.61,117.108,4
TRQJUXE128F429165A,Lesser Animal,Pig Destroyer,https://p.scdn.co/mp3-preview/d1695634ac026dabe16e1aa01fda7802b4e7350b?cid=774b29d4f13844c495f206cafdad9c86,2itYAgeIb3S62D9qJvgZbx,grindcore,Metal,2007,72600,0.446,0.869,6,-6.189,0,0.503,0.00448,0.0843,0.109,0.199,133.75,5
TRRMWGF128F42888A9,Another Way Out,Hollywood Undead,https://p.scdn.co/mp3-preview/c4ee3c1a2fb7c1d9d2ff7163ad06d2dbaa61c126?cid=774b29d4f13844c495f206cafdad9c86,05wzcNwOXuawwjB0Du8Kap,"rock, electronic, hip_hop, screamo",,2012,167653,0.556,0.94,9,-5.72,1,0.055,9.6e-05,0.00726,0.115,0.733,149.929,4
TRGLUEZ12903CBB929,L'amour,Carla Bruni,https://p.scdn.co/mp3-preview/b046eee46d155c799a6ac3ac832e2ae5d2209754?cid=774b29d4f13844c495f206cafdad9c86,2p8M1LLfexXaAojeADH2pB,french,,2002,186000,0.488,0.292,6,-10.943,1,0.0962,0.878,0.00276,0.112,0.397,203.698,3
TRHWBES128F933DD6C,I'm Not in Love,Talking Heads,https://p.scdn.co/mp3-preview/76fbb9ecdbf2a7d7a57cead064212bddc9b454b6?cid=774b29d4f13844c495f206cafdad9c86,5ZucD65BUKIsCEweLdABSk,"rock, new_wave, post_punk, 70s",,1978,275200,0.526,0.542,9,-15.541,0,0.128,0.0128,0.0322,0.164,0.551,134.258,4
TRALECB128F42A35E8,Amie,Damien Rice,https://p.scdn.co/mp3-preview/d3423a75ccedc4a31a33053d31fb1474ce5a1330?cid=774b29d4f13844c495f206cafdad9c86,2IyiXhl018e58pAKpxED5L,"alternative, indie, folk, singer_songwriter, acoustic, love, beautiful, mellow, chill",,2014,276093,0.286,0.394,2,-9.355,1,0.03,0.817,0.00166,0.439,0.152,81.59,1
TRCSZIJ12903CA350E,Dumpweed,blink-182,https://p.scdn.co/mp3-preview/6eb314468dad321840d7c0ad0b1b9623a5acf8ae?cid=774b29d4f13844c495f206cafdad9c86,1D23LHWrtlQL9QwxDaUjXZ,"rock, alternative, alternative_rock, punk, punk_rock",Rock,1999,143866,0.465,0.947,4,-5.513,1,0.0883,0.00249,9.04e-05,0.12,0.6,100.717,4
TRETTHQ128F428294E,It Don't Have to Change,John Legend,https://p.scdn.co/mp3-preview/02f1470de5763662c43610ba0a02fbadfc6f5ea2?cid=774b29d4f13844c495f206cafdad9c86,0txhpmsj2OrfA5JholTqAL,"soul, piano, rnb, male_vocalists",RnB,2004,203160,0.471,0.353,0,-9.907,1,0.0457,0.813,0.0,0.699,0.593,118.424,3
TRCEYJI128F426AC6C,Reasons,"Earth, Wind & Fire",https://p.scdn.co/mp3-preview/08a2dcb67dd75cab4e3503fe36a12142acf7b374?cid=774b29d4f13844c495f206cafdad9c86,00qmS6FlttMtZd82Cdgy5g,"soul, funk, 70s, rnb",RnB,1996,299866,0.601,0.354,3,-13.389,1,0.0388,0.467,0.0,0.114,0.633,126.411,4
TRVACXZ128F9330ED8,Rebel Radio,The Prodigy,https://p.scdn.co/mp3-preview/a6e8a856c61a7cecbca08b4429734f1ddb17b1fc?cid=774b29d4f13844c495f206cafdad9c86,0Nwyhg0ytYzKAPnhWQgNLJ,"electronic, alternative, industrial",,2015,232213,0.232,0.99,1,-3.481,1,0.255,0.00049,0.977,0.312,0.446,180.624,5
TRVLQVY128F9323BDB,The Speed of Love,Rush,https://p.scdn.co/mp3-preview/a9a903f3ab284705962036bf603095baaa91637a?cid=774b29d4f13844c495f206cafdad9c86,18b2tP5ZUSWu8QqcueG9jr,"progressive_rock, progressive_metal",,1993,302933,0.583,0.908,0,-6.702,1,0.0326,7.41e-05,0.0015,0.37,0.829,115.045,4
TRMUWHR128F92FF11A,Plotinus,Squarepusher,https://p.scdn.co/mp3-preview/b20ae06fc01572e07d2d9b6bdf8a0ba507be95e0?cid=774b29d4f13844c495f206cafdad9c86,6GptLLzszun9zveqMT2QfM,"electronic, idm, drum_and_bass",Electronic,2006,456520,0.294,0.696,2,-11.739,1,0.0532,0.00374,0.744,0.112,0.374,106.423,5
TRRATGA128E078189D,Smear Body,Nitzer Ebb,https://p.scdn.co/mp3-preview/012ae6e2a468a3257eb0db9773f2aefcd7cb2b65?cid=774b29d4f13844c495f206cafdad9c86,1FZORc9JqI2vVQ6zxZkkYW,,Electronic,1987,349800,0.461,0.637,0,-15.633,1,0.0452,0.000117,0.000284,0.076,0.628,177.915,4
TRJNUMK128F4245093,She Smiled Sweetly,The Rolling Stones,https://p.scdn.co/mp3-preview/7b1762e18ce180e00ccff716d9a59eb0029e00d8?cid=774b29d4f13844c495f206cafdad9c86,0BpRKnTnyIkuTMM8ephSQI,"rock, classic_rock, 60s, psychedelic_rock",,1967,166866,0.559,0.316,0,-11.966,1,0.0561,0.106,0.00247,0.176,0.231,95.777,1
TRPDKCR128F933357A,Darkness Falls,Nasum,https://p.scdn.co/mp3-preview/9aa83df6f08f0df41067b8c35644c63e3304a705?cid=774b29d4f13844c495f206cafdad9c86,1B5JmEc970orxmTmZ8Pkdz,grindcore,,2004,121146,0.192,0.997,1,-4.103,1,0.153,1.01e-06,0.257,0.125,0.0312,104.949,4
TRPJHAC12903C9852C,Spider's Web,Katie Melua,https://p.scdn.co/mp3-preview/c0d993d33c049a5cc226c65b7db0f853f3e7759d?cid=774b29d4f13844c495f206cafdad9c86,0dGD0j19GQIIZTd619Zjfp,"female_vocalists, jazz, singer_songwriter, chillout, blues, acoustic, piano, mellow",Rock,2005,238000,0.389,0.203,8,-12.106,0,0.035,0.523,0.000277,0.111,0.143,207.066,3
TRJWRSL128E078A736,I Think I Lost My Headache,Queens of the Stone Age,https://p.scdn.co/mp3-preview/df54cfa009749086f176c3c1bd614221017365ca?cid=774b29d4f13844c495f206cafdad9c86,0MUXUGM0qh4lqWWQ9vvytv,"rock, alternative_rock, hard_rock, psychedelic, psychedelic_rock, 00s",Rock,2000,520173,0.384,0.497,10,-5.185,1,0.0345,0.435,0.561,0.526,0.472,102.697,4
TRAFOLS128F9335CB1,Prodigal Son,Iron Maiden,https://p.scdn.co/mp3-preview/f96208e3a4e3f83675612288de65656dc1a4a6db?cid=774b29d4f13844c495f206cafdad9c86,00rnlL6Iw8oWgO36C3ke1Y,"metal, hard_rock, 80s, heavy_metal",,1981,372626,0.308,0.65,9,-8.17,1,0.0323,0.00379,0.283,0.095,0.352,110.208,3
TRJJSTX128E0791B5F,Shanghai Noodle Factory,Traffic,https://p.scdn.co/mp3-preview/db1257dd611368d3d85f9685f0d001ee5c4ba5d3?cid=774b29d4f13844c495f206cafdad9c86,07IjXJIoWi10nLZBVDaEVp,"rock, classic_rock, 60s, psychedelic_rock",Rock,2000,306133,0.374,0.643,5,-7.21,1,0.0444,0.303,7.92e-05,0.0576,0.654,146.772,4
TRFSSEG128F934B56A,Dead Before I Stray,Into The Moat,https://p.scdn.co/mp3-preview/faa0629437c2410b8da2723d3ab29b82b930976d?cid=774b29d4f13844c495f206cafdad9c86,3Ean58HeRkIYq20McRXNPe,"metalcore, grindcore",,2005,161000,0.302,0.891,10,-5.706,1,0.214,0.000603,0.12,0.306,0.267,123.812,3
TREWZZW128F92F4690,"Spesso, Sprofondo",Emma Shapplin,https://p.scdn.co/mp3-preview/ae5c2c3f7028a67a65965900264904d7c1eca88f?cid=774b29d4f13844c495f206cafdad9c86,5ugjmTM5l4xj4x57t9zZaS,"female_vocalists, classical, new_age",New Age,2002,358533,0.222,0.52,7,-10.475,0,0.0768,0.695,5.68e-05,0.118,0.0481,96.875,4
TRCSINE12903D0815A,Everglade,Tortoise,https://p.scdn.co/mp3-preview/4064e3c062122e1fda24217266629a2c3be61981?cid=774b29d4f13844c495f206cafdad9c86,4ha9fjd9lpfaGd8uZb7AzM,"indie, jazz, ambient, experimental, instrumental, post_rock",Rock,1998,261760,0.495,0.142,2,-19.611,1,0.035,0.928,0.962,0.0865,0.355,126.099,3
TRWGDSQ12903CB476E,A Slight Burning Sensation,Salt The Wound,https://p.scdn.co/mp3-preview/a113a41b8cbb0771c74fd7a0caaea8ad3bd24e3f?cid=774b29d4f13844c495f206cafdad9c86,2F78vrMMpCJipbet8mvvYI,,,2008,148680,0.179,0.915,10,-9.406,0,0.118,5.94e-05,0.0242,0.0952,0.501,195.083,4
TROLLPV128F428C475,Witch Hunt,Wayne Shorter,https://p.scdn.co/mp3-preview/880da39151158a23188018b9557b3b6093f8c503?cid=774b29d4f13844c495f206cafdad9c86,3ZJj1Xs3hbsM07Hh5CVmjQ,jazz,Jazz,1966,491493,0.435,0.687,8,-7.222,1,0.0375,0.586,1.22e-05,0.026,0.399,103.69,1
TRFTEGX128F4287C70,Armistice,Phoenix,https://p.scdn.co/mp3-preview/84c2123170890377d82e981171e4e97b038f06a5?cid=774b29d4f13844c495f206cafdad9c86,005XIuUrpM3zKTevhQsT6n,"rock, electronic, alternative, indie, indie_rock, indie_pop, french",,2009,184813,0.577,0.796,9,-6.767,0,0.032,0.0398,0.0001,0.0888,0.664,149.973,4
TRDCELT128F9313951,Sweetheart,Lamb,https://p.scdn.co/mp3-preview/ebf20cc94857f11d9c828c2aea83e6968c599497?cid=774b29d4f13844c495f206cafdad9c86,29wptKqvXOn0ukvwh8R6VE,"electronic, trip_hop, drum_and_bass",,2001,247240,0.372,0.87,2,-7.584,1,0.103,0.0682,0.527,0.093,0.496,84.093,5
TRIURVO128F4241136,The Search,Basil Poledouris,https://p.scdn.co/mp3-preview/5ddc7b9b2c2eb6f19ad19a10cd2bf17e8f220377?cid=774b29d4f13844c495f206cafdad9c86,2TT2NsfzdkAQnhmslVV2dG,"classical, soundtrack",,1982,190026,0.111,0.212,4,-15.215,0,0.0365,0.794,0.918,0.233,0.0787,71.148,4
TRXZBJA128F92F5990,Tibet Part II,Mark Isham,https://p.scdn.co/mp3-preview/2c93ecce7c75012475392d21615075834ee22e7d?cid=774b29d4f13844c495f206cafdad9c86,0E6RMpVxcvDs7Hk1PkDZif,"ambient, soundtrack, trance, new_age",New Age,1998,294973,0.111,0.187,9,-18.493,1,0.0412,0.889,0.91,0.0909,0.0394,181.793,5
TRXTRJW12903CD119C,Loner,Black Sabbath,https://p.scdn.co/mp3-preview/653c97a6f79f1fc6d010ab9ba1e9f917c404f8ff?cid=774b29d4f13844c495f206cafdad9c86,0Gst5SE8wioZpakGtMZzEL,"metal, hard_rock, heavy_metal, doom_metal",,2013,299933,0.466,0.867,1,-3.08,1,0.0283,0.00105,0.00451,0.237,0.745,104.088,4
TREYTLT128F426E79E,Brittle,Loscil,https://p.scdn.co/mp3-preview/8f6ced836284450e32b17b17050d379f092dfc5c?cid=774b29d4f13844c495f206cafdad9c86,0RanmFqNEhM9bSnBLF1yVR,ambient,Electronic,2004,453293,0.337,0.205,9,-15.757,0,0.0447,0.965,0.9,0.0711,0.0689,112.044,1
TRQMAJC128F4285821,Karmacoma,Massive Attack,https://p.scdn.co/mp3-preview/754c343793f89fcfb15eed0948a69deede3cb8d1?cid=774b29d4f13844c495f206cafdad9c86,24GbsxKy50E7Zm3mKFTqcW,"electronic, chillout, trip_hop, downtempo",Electronic,1998,318893,0.798,0.593,11,-12.44,1,0.215,0.00423,0.181,0.224,0.67,141.063,4
TRPOLSO12903CF241E,The Dream Seeker,Dragonland,https://p.scdn.co/mp3-preview/b129cf1bbaae6b9b7838fe261d71f5f74677b693?cid=774b29d4f13844c495f206cafdad9c86,0gTMJFOmQPMpmDHXsmXfCJ,"power_metal, symphonic_metal",,2004,332653,0.396,0.905,5,-3.061,0,0.038,7.41e-05,0.000258,0.1,0.337,153.136,3
TRUGRIQ128F42AA82C,Valkyries' New Ride,Samael,https://p.scdn.co/mp3-preview/f6bc2c0795b67d35496e11c0f1e9612fc91ea81c?cid=774b29d4f13844c495f206cafdad9c86,0cK9bB4KfpI0eZl1JYcchU,black_metal,,2008,233466,0.458,0.982,0,-4.328,1,0.0658,8.16e-05,0.46,0.05,0.19,144.012,4
TRQMHSF128F42B8954,Release The Stars,Rufus Wainwright,https://p.scdn.co/mp3-preview/3eb8fa53e8e8832badc98a25b8935308093b173d?cid=774b29d4f13844c495f206cafdad9c86,0dwrlygaYVvIshdVqFdSfg,"indie, singer_songwriter",Rock,2007,350000,0.133,0.503,1,-6.708,1,0.0468,0.0839,7.31e-06,0.11,0.145,201.698,3
TRMEGSW128F4273E4A,Abendlied,Subway to Sally,https://p.scdn.co/mp3-preview/c157dc63705c3a6cd2397ac990299330e93311f3?cid=774b29d4f13844c495f206cafdad9c86,1KGtFXMjIijMqSJ7geQ0hl,,,2003,192320,0.755,0.304,7,-13.515,0,0.0477,0.343,4.52e-05,0.092,0.287,103.971,4
TRQRRRW128F422BC68,Briony,Dario Marianelli,https://p.scdn.co/mp3-preview/1d35906c9d12f2f35715a3e8cf2ec6de4f97e2eb?cid=774b29d4f13844c495f206cafdad9c86,17DwRdl6LRhP6Gmkwitutd,"instrumental, classical, soundtrack",,2007,103840,0.643,0.248,8,-20.371,1,0.0701,0.783,0.845,0.152,0.746,104.602,3
TROYIRM128F425C183,Vena Cava,Angelspit,https://p.scdn.co/mp3-preview/d08f5822cb228d1e7327bd04fc4e314bb605bec9?cid=774b29d4f13844c495f206cafdad9c86,0RCoxE6xJBWTajiW8c1mJO,industrial,Electronic,2007,210186,0.74,0.948,1,-3.45,1,0.151,0.00107,8.11e-05,0.437,0.501,157.015,4
TRAAJJE12903CC23A1,In The Still Of The Night,Stacey Kent,https://p.scdn.co/mp3-preview/04eb4f45731eaad89cb1032ba40cfef5ee1b8107?cid=774b29d4f13844c495f206cafdad9c86,0yONwS8sTdw91WBhvjVEVT,"female_vocalists, jazz",,1999,308266,0.505,0.281,7,-15.032,0,0.0369,0.835,0.00607,0.111,0.363,126.0,1
TRAFIKW128F934B7E8,Nothing To Prove,H2O,https://p.scdn.co/mp3-preview/71a2d7fd0f5830dc9d3892801d954554d3f1870c?cid=774b29d4f13844c495f206cafdad9c86,1VqpEYp6qOdxbZE6MymNuk,hardcore,Metal,2008,81333,0.545,0.966,9,-4.767,1,0.132,0.0258,0.0,0.131,0.518,156.013,4
